DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %
30-Nov-20 12:00,40,LCA-3013,sep-movil-r4,1446.1,63.31,1292.95,51.47,-,226433.65,179589.00,8787.93,0.544,56.59,40.01,25.77,18.29,1.07,41.515
30-Nov-20 13:00,40,LCA-3013,sep-movil-r4,1446.7,63.94,1292.94,52.00,-,226704.63,189035.03,8885.05,0.544,56.72,39.62,25.52,18.13,1.07,41.539
30-Nov-20 14:00,40,LCA-3013,sep-movil-r4,1446.3,64.15,1293.25,52.03,-,226444.58,198470.22,8692.76,0.545,56.94,40.45,26.05,18.09,1.07,40.983
30-Nov-20 15:00,40,LCA-3013,sep-movil-r4,1446.3,65.02,1293.51,52.91,-,227068.94,207931.43,9085.07,0.544,57.15,38.81,24.99,17.89,1.07,41.718
30-Nov-20 16:00,40,LCA-3013,sep-movil-r4,1447.7,65.38,1293.53,53.45,-,226589.18,217372.64,8668.31,0.544,57.46,40.59,26.14,17.79,1.07,40.496
30-Nov-20 17:00,40,LCA-3013,sep-movil-r4,1447.8,64.68,1293.65,53.06,-,226831.74,226823.96,8944.22,0.544,57.29,39.38,25.36,17.62,1.07,40.995
02-Dec-20 10:00,40,LCA-3008,sep-movil-r4,1342.1,50.07,1290.84,34.44,-,143230.15,5967.92,3721.18,0.554,34.20,60.33,38.49,13.50,1.06,25.966
02-Dec-20 11:00,40,LCA-3008,sep-movil-r4,1349.2,53.79,1293.03,36.68,-,144537.83,11990.33,3640.50,0.553,51.54,62.23,39.70,12.13,1.07,23.402
02-Dec-20 12:00,40,LCA-3008,sep-movil-r4,1355.0,52.88,1301.36,44.71,-,143586.57,17973.11,3637.00,0.546,53.78,61.88,39.48,13.48,1.07,25.453
02-Dec-20 13:00,40,LCA-3008,sep-movil-r4,1361.9,54.75,1304.07,46.19,-,141982.76,23889.05,3372.06,0.545,54.10,65.79,42.11,13.04,1.07,23.646
02-Dec-20 14:00,40,LCA-3008,sep-movil-r4,1361.8,56.61,1308.45,47.70,-,141741.42,29794.95,3400.97,0.544,55.02,65.12,41.68,12.25,1.07,22.716
02-Dec-20 15:00,40,LCA-3008,sep-movil-r4,1356.4,56.27,1298.20,48.05,-,140657.50,35655.68,3384.84,0.545,55.11,64.93,41.56,13.01,1.07,23.843
02-Dec-20 16:00,40,LCA-3008,sep-movil-r4,1350.5,57.92,1287.80,48.62,-,144790.21,41688.60,3336.80,0.546,55.41,67.80,43.39,13.91,1.07,24.275
02-Dec-20 17:00,40,LCA-3008,sep-movil-r4,1344.1,56.42,1283.72,47.35,-,142968.12,47645.61,3167.27,0.547,55.48,70.53,45.14,13.46,1.07,22.970
02-Dec-20 18:00,40,LCA-3008,sep-movil-r4,1344.3,55.13,1287.11,46.51,-,144317.63,53658.84,3231.53,0.548,54.15,69.78,44.66,14.11,1.07,24.009
02-Dec-20 19:00,40,LCA-3008,sep-movil-r4,1341.7,53.63,1282.70,45.99,-,142717.39,59605.40,3233.23,0.547,53.65,68.97,44.14,13.86,1.07,23.896
02-Dec-20 20:00,40,LCA-3008,sep-movil-r4,1345.7,51.09,1295.11,44.28,-,141395.16,65496.86,3224.31,0.547,53.03,68.52,43.85,12.99,1.07,22.852
02-Dec-20 21:00,40,LCA-3008,sep-movil-r4,1358.0,51.14,1306.48,43.70,-,140443.25,71348.67,3102.10,0.545,51.92,70.74,45.27,13.19,1.07,22.561
02-Dec-20 22:00,40,LCA-3008,sep-movil-r4,1360.5,49.01,1306.94,42.85,-,141516.99,77245.21,3164.74,0.547,52.00,69.87,44.72,12.83,1.07,22.295
02-Dec-20 23:00,40,LCA-3008,sep-movil-r4,1355.5,51.20,1303.86,43.60,-,140244.74,83088.74,3163.00,0.545,52.25,69.28,44.34,12.50,1.07,21.992
03-Dec-20 0:00,40,LCA-3008,sep-movil-r4,1356.9,49.32,1304.85,42.30,-,140485.60,88942.31,3085.59,0.546,52.24,71.14,45.53,13.03,1.07,22.251
03-Dec-20 1:00,40,LCA-3008,sep-movil-r4,1355.5,50.65,1304.00,43.88,-,140656.26,94802.98,3116.06,0.545,52.75,70.53,45.14,11.85,1.07,20.793
03-Dec-20 2:00,40,LCA-3008,sep-movil-r4,1357.3,50.78,1307.89,42.79,-,140493.07,100656.86,3156.30,0.546,52.52,69.55,44.51,12.84,1.07,22.388
03-Dec-20 3:00,40,LCA-3008,sep-movil-r4,1356.0,50.16,1306.86,43.11,-,140549.68,106513.10,3107.53,0.544,52.98,70.67,45.23,11.60,1.07,20.412
03-Dec-20 4:00,40,LCA-3008,sep-movil-r4,1357.6,49.86,1307.42,42.42,-,140228.59,112355.96,3142.22,0.545,52.61,69.73,44.63,11.28,1.07,20.176
03-Dec-20 5:00,40,LCA-3008,sep-movil-r4,1358.0,49.08,1308.47,41.20,-,139927.13,118186.25,3108.28,0.545,51.62,70.34,45.02,11.00,1.08,19.637
03-Dec-20 6:00,40,LCA-3008,sep-movil-r4,1356.6,48.44,1308.97,42.85,-,140632.02,124045.92,3091.41,0.546,51.41,71.08,45.49,11.07,1.08,19.572
03-Dec-20 7:00,40,LCA-3008,sep-movil-r4,1356.2,44.96,1307.41,41.23,-,139076.67,129840.78,3081.06,0.544,50.65,70.53,45.14,10.52,1.08,18.901
03-Dec-20 8:00,40,LCA-3008,sep-movil-r4,1357.8,48.84,1307.41,40.97,-,140461.39,135693.34,3091.14,0.544,51.04,71.00,45.44,12.04,1.08,20.946
03-Dec-20 9:00,40,LCA-3008,sep-movil-r4,1364.2,48.57,1312.85,40.54,-,140919.59,141564.99,3167.70,0.548,50.42,69.51,44.49,11.25,1.08,20.184
03-Dec-20 11:00,45,LCA-3009,sep-movil-r4,1328.0,52.73,1302.79,43.54,-,133674.67,5569.78,4258.24,0.547,51.32,49.05,31.39,10.73,1.07,25.474
03-Dec-20 12:00,45,LCA-3009,sep-movil-r4,1328.5,54.00,1302.15,45.16,-,133424.68,11129.14,4092.58,0.545,53.20,50.94,32.60,10.42,1.07,24.220
03-Dec-20 13:00,45,LCA-3009,sep-movil-r4,1328.7,54.18,1302.36,46.36,-,133349.11,16685.35,4132.45,0.547,53.87,50.42,32.27,11.68,1.07,26.576
03-Dec-20 14:00,45,LCA-3009,sep-movil-r4,1329.0,56.64,1302.28,47.51,-,132453.22,22204.24,4171.70,0.547,54.51,49.61,31.75,11.75,1.07,27.011
03-Dec-20 15:00,45,LCA-3009,sep-movil-r4,1328.4,57.67,1303.13,47.92,-,133360.76,27760.94,4173.37,0.547,54.73,49.93,31.96,12.05,1.07,27.383
03-Dec-20 16:00,45,LCA-3009,sep-movil-r4,1329.6,58.34,1303.36,47.78,-,134033.41,33345.66,4151.18,0.547,54.98,50.45,32.29,11.69,1.07,26.581
03-Dec-20 17:00,45,LCA-3009,sep-movil-r4,1331.2,58.42,1303.68,48.30,-,131989.10,38845.21,4044.58,0.547,55.02,50.99,32.63,11.52,1.07,26.091
03-Dec-20 18:00,45,LCA-3009,sep-movil-r4,1325.5,57.59,1301.80,49.01,-,133431.71,44404.86,4106.50,0.544,54.87,50.77,32.49,10.37,1.07,24.193
03-Dec-20 19:00,45,LCA-3009,sep-movil-r4,1328.6,54.04,1302.77,48.39,-,133360.98,49961.57,4216.44,0.545,54.62,49.42,31.63,11.68,1.07,26.969
03-Dec-20 20:00,45,LCA-3009,sep-movil-r4,1328.6,54.04,1302.77,48.39,-,133360.98,55518.28,4216.44,0.545,54.62,49.42,31.63,11.68,1.07,26.969
03-Dec-20 21:00,45,LCA-3009,sep-movil-r4,1329.1,53.28,1303.90,47.53,-,130870.11,60971.20,4041.20,0.547,53.73,50.60,32.38,11.04,1.07,25.424
03-Dec-20 22:00,45,LCA-3009,sep-movil-r4,1322.9,54.40,1303.41,46.30,-,133402.14,66529.62,4028.62,0.548,54.03,51.74,33.11,10.95,1.07,24.850
03-Dec-20 23:00,45,LCA-3009,sep-movil-r4,1324.9,54.30,1303.92,45.32,-,132281.78,72041.36,3997.10,0.545,53.87,51.71,33.09,8.97,1.07,21.324
04-Dec-20 0:00,45,LCA-3009,sep-movil-r4,1328.8,53.17,1305.10,46.08,-,133331.64,77596.85,4037.42,0.546,53.42,51.60,33.02,10.12,1.07,23.456
04-Dec-20 1:00,45,LCA-3009,sep-movil-r4,1329.1,52.55,1305.71,45.90,-,132677.13,83125.06,3997.45,0.548,53.42,51.86,33.19,9.03,1.07,21.388
04-Dec-20 2:00,45,LCA-3009,sep-movil-r4,1335.3,50.68,1317.21,45.26,-,133180.82,88674.26,4101.20,0.546,53.51,50.74,32.47,9.12,1.07,21.926
04-Dec-20 3:00,45,LCA-3009,sep-movil-r4,1345.6,49.36,1325.39,43.00,-,132014.22,94174.85,4085.41,0.543,52.01,50.49,32.31,8.59,1.07,21.001
04-Dec-20 4:00,45,LCA-3009,sep-movil-r4,1338.7,50.59,1318.43,40.75,-,132000.88,99674.89,4102.87,0.548,50.61,50.27,32.17,8.79,1.07,21.458
04-Dec-20 5:00,45,LCA-3009,sep-movil-r4,1331.0,53.97,1313.16,45.29,-,132038.77,105176.50,4015.39,0.546,51.98,51.38,32.88,8.88,1.07,21.263
04-Dec-20 6:00,45,LCA-3009,sep-movil-r4,1327.2,52.29,1309.61,43.32,-,132944.97,110715.88,4017.14,0.543,53.29,51.71,33.09,6.84,1.07,17.128
04-Dec-20 7:00,45,LCA-3009,sep-movil-r4,1331.6,53.44,1308.68,44.30,-,131875.90,116210.71,4085.17,0.547,52.38,50.44,32.28,9.23,1.07,22.235
04-Dec-20 8:00,45,LCA-3009,sep-movil-r4,1328.8,52.58,1306.09,41.23,-,132589.65,121735.28,4207.38,0.550,52.90,49.24,31.51,9.93,1.07,23.960
04-Dec-20 9:00,45,LCA-3009,sep-movil-r4,1322.8,52.29,1302.80,40.71,-,131805.49,127227.17,4192.71,0.545,52.01,49.12,31.44,9.31,1.07,22.848
04-Dec-20 10:00,45,LCA-3009,sep-movil-r4,1331.0,53.18,1306.18,42.00,-,132594.66,132751.95,4101.75,0.545,52.22,50.51,32.33,9.75,1.07,23.172
04-Dec-20 12:00,40,LCA-3010,sep-movil-r4,1405.1,56.77,1314.57,45.85,-,167613.27,6983.89,3872.59,0.542,54.59,67.84,43.28,8.05,1.07,15.682
04-Dec-20 13:00,40,LCA-3010,sep-movil-r4,1406.2,57.79,1316.18,45.36,-,168588.36,14008.40,3715.48,0.543,55.81,71.12,45.37,6.69,1.07,12.849
04-Dec-20 14:00,40,LCA-3010,sep-movil-r4,1396.6,59.63,1318.04,46.55,-,168961.93,21048.48,3891.13,0.542,55.24,68.06,43.42,8.75,1.07,16.771
04-Dec-20 15:00,40,LCA-3010,sep-movil-r4,1404.1,60.54,1322.15,47.48,-,167585.72,28031.22,3786.56,0.542,56.50,69.37,44.26,8.13,1.07,15.519
04-Dec-20 16:00,40,LCA-3010,sep-movil-r4,1416.7,60.26,1324.91,47.14,-,166638.68,34974.50,3975.48,0.541,56.81,65.70,41.92,9.48,1.07,18.445
04-Dec-20 17:00,40,LCA-3010,sep-movil-r4,1407.5,60.01,1324.89,47.05,-,166592.79,41915.86,3780.47,0.544,56.98,69.07,44.07,8.80,1.07,16.646
04-Dec-20 18:00,40,LCA-3010,sep-movil-r4,1403.7,59.60,1326.41,47.08,-,168136.37,48921.55,3924.01,0.541,55.43,67.16,42.85,9.57,1.07,18.257
04-Dec-20 19:00,40,LCA-3010,sep-movil-r4,1414.4,58.91,1328.03,46.72,-,166041.41,55839.94,4097.83,0.542,55.60,63.51,40.52,11.63,1.07,22.301
04-Dec-20 20:00,40,LCA-3010,sep-movil-r4,1414.8,57.72,1328.39,45.96,-,167506.16,62819.36,3849.13,0.542,55.41,68.21,43.52,11.13,1.07,20.367
04-Dec-20 21:00,40,LCA-3010,sep-movil-r4,1408.0,56.95,1327.69,44.99,-,166611.46,69761.51,3901.20,0.542,54.95,66.94,42.71,10.08,1.07,19.095
04-Dec-20 22:00,40,LCA-3010,sep-movil-r4,1406.8,57.48,1323.78,44.87,-,167890.57,76756.95,3945.30,0.543,54.42,66.70,42.55,9.41,1.07,18.108
04-Dec-20 23:00,40,LCA-3010,sep-movil-r4,1411.7,55.85,1319.97,43.69,-,167889.86,83752.36,3922.35,0.543,54.35,67.09,42.80,9.88,1.07,18.754
05-Dec-20 0:00,40,LCA-3010,sep-movil-r4,1400.1,54.81,1314.28,42.36,-,168741.82,90783.27,4092.30,0.543,53.35,64.63,41.23,8.76,1.07,17.522
05-Dec-20 1:00,40,LCA-3010,sep-movil-r4,1399.0,54.13,1310.21,41.62,-,169853.58,97860.50,3782.72,0.545,52.96,70.38,44.90,9.86,1.07,18.005
05-Dec-20 2:00,40,LCA-3010,sep-movil-r4,1390.1,53.14,1309.14,40.65,-,170340.38,104958.02,3747.77,0.546,52.52,71.24,45.45,10.01,1.07,18.049
05-Dec-20 3:00,40,LCA-3010,sep-movil-r4,1396.8,52.67,1309.61,39.90,-,169848.48,112035.04,4022.67,0.545,51.59,66.18,42.22,10.04,1.07,19.211
05-Dec-20 4:00,40,LCA-3010,sep-movil-r4,1397.9,52.25,1309.46,39.16,-,169611.06,119102.16,3758.63,0.545,51.38,70.73,45.13,9.03,1.07,16.674
05-Dec-20 5:00,40,LCA-3010,sep-movil-r4,1395.2,51.59,1307.94,38.24,-,170203.02,126193.96,3997.84,0.544,50.98,66.73,42.57,8.25,1.07,16.233
05-Dec-20 6:00,40,LCA-3010,sep-movil-r4,1383.5,51.47,1307.38,38.32,-,169955.84,133275.45,3786.08,0.546,50.69,70.36,44.89,9.47,1.07,17.421
05-Dec-20 7:00,40,LCA-3010,sep-movil-r4,1396.4,53.07,1309.70,39.70,-,170179.61,140366.27,3834.66,0.544,51.10,69.56,44.38,9.67,1.07,17.891
05-Dec-20 8:00,40,LCA-3010,sep-movil-r4,1399.8,55.24,1309.45,41.94,-,170594.08,147474.35,4022.09,0.543,52.16,66.48,42.41,8.31,1.07,16.383
05-Dec-20 9:00,40,LCA-3010,sep-movil-r4,1398.2,57.63,1309.95,44.67,-,170212.34,154566.53,3951.28,0.544,54.18,67.52,43.08,8.22,1.07,16.024
05-Dec-20 10:00,40,LCA-3010,sep-movil-r4,1392.7,61.01,1308.11,49.49,-,170421.51,161667.43,3812.71,0.543,56.72,70.06,44.70,8.39,1.07,15.804
05-Dec-20 11:00,40,LCA-3010,sep-movil-r4,1397.2,60.38,1308.38,51.29,-,169939.67,168748.25,3755.30,0.542,58.01,70.93,45.25,8.89,1.07,16.419
06-Dec-20 13:00,40,LCA-3006,sep-movil-r4,1437.3,62.06,1336.53,50.18,-,188634.70,7859.78,4780.11,0.541,52.80,61.66,39.46,11.70,1.05,22.868
06-Dec-20 14:00,40,LCA-3006,sep-movil-r4,1436.6,61.23,1335.96,50.02,-,189076.22,15737.96,4740.56,0.541,57.34,62.32,39.88,12.54,1.05,23.920
06-Dec-20 15:00,40,LCA-3006,sep-movil-r4,1437.4,63.11,1334.25,51.09,-,189181.93,23620.54,4884.28,0.541,57.76,60.52,38.73,13.17,1.05,25.374
06-Dec-20 16:00,40,LCA-3006,sep-movil-r4,1434.1,62.36,1331.97,51.30,-,189904.38,31533.22,4806.05,0.541,58.53,61.74,39.51,12.19,1.05,23.577
06-Dec-20 17:00,40,LCA-3006,sep-movil-r4,1432.2,61.67,1326.76,51.33,-,190540.38,39472.40,4738.49,0.542,58.60,62.83,40.21,12.70,1.05,24.002
06-Dec-20 18:00,40,LCA-3006,sep-movil-r4,1422.0,62.24,1313.24,52.16,-,191967.27,47471.04,4803.79,0.543,58.55,62.44,39.96,12.91,1.05,24.418
06-Dec-20 19:00,40,LCA-3006,sep-movil-r4,1421.7,62.72,1314.46,52.60,-,193220.27,55521.88,5000.94,0.542,58.58,60.37,38.64,12.12,1.05,23.879
06-Dec-20 20:00,40,LCA-3006,sep-movil-r4,1421.1,60.36,1315.21,49.76,-,192708.56,63551.40,4954.86,0.542,57.98,60.77,38.89,12.71,1.06,24.630
06-Dec-20 21:00,40,LCA-3006,sep-movil-r4,1421.2,59.63,1317.11,48.13,-,191695.18,71538.70,4968.87,0.543,56.88,60.28,38.58,11.51,1.06,22.979
06-Dec-20 22:00,40,LCA-3006,sep-movil-r4,1422.1,59.25,1318.03,48.00,-,192725.67,79568.94,4997.24,0.543,56.15,60.26,38.57,12.03,1.06,23.776
06-Dec-20 23:00,40,LCA-3006,sep-movil-r4,1422.3,58.01,1318.79,47.00,-,191844.58,87562.46,4628.02,0.543,56.42,64.77,41.45,12.38,1.06,22.997
07-Dec-20 0:00,40,LCA-3006,sep-movil-r4,1420.3,57.12,1318.22,46.15,-,192402.80,95579.25,4765.84,0.544,55.52,63.08,40.37,12.68,1.06,23.901
07-Dec-20 1:00,40,LCA-3006,sep-movil-r4,1425.7,55.91,1324.05,44.90,-,191604.88,103562.78,4707.27,0.542,54.93,63.60,40.70,12.44,1.06,23.408
07-Dec-20 2:00,40,LCA-3006,sep-movil-r4,1425.9,55.21,1324.43,44.10,-,191151.64,111527.44,4922.12,0.543,54.21,60.68,38.84,12.19,1.06,23.890
07-Dec-20 3:00,40,LCA-3006,sep-movil-r4,1425.9,55.30,1323.82,43.86,-,190571.96,119467.93,4834.69,0.543,54.39,61.59,39.42,11.73,1.06,22.934
07-Dec-20 4:00,40,LCA-3006,sep-movil-r4,1425.7,55.35,1325.35,43.67,-,191722.43,127456.37,4959.71,0.543,53.79,60.40,38.66,12.46,1.06,24.376
07-Dec-20 5:00,40,LCA-3006,sep-movil-r4,1426.2,56.05,1325.70,43.15,-,190993.86,135414.45,4692.26,0.543,53.91,63.60,40.70,12.80,1.06,23.923
07-Dec-20 6:00,40,LCA-3006,sep-movil-r4,1428.7,54.70,1329.26,42.37,-,190683.77,143359.60,4668.50,0.544,53.49,63.82,40.84,12.62,1.06,23.604
07-Dec-20 7:00,40,LCA-3006,sep-movil-r4,1429.2,59.50,1329.58,47.27,-,191395.76,151334.43,4755.22,0.542,53.96,62.89,40.25,12.54,1.06,23.755
07-Dec-20 8:00,40,LCA-3006,sep-movil-r4,1429.8,62.10,1321.00,51.48,-,190786.37,159283.86,4937.13,0.541,57.43,60.38,38.64,12.78,1.05,24.853
07-Dec-20 9:00,40,LCA-3006,sep-movil-r4,1418.6,63.17,1312.28,52.14,-,192404.57,167300.72,4782.57,0.542,59.03,62.86,40.23,12.65,1.05,23.922
07-Dec-20 10:00,40,LCA-3006,sep-movil-r4,1414.1,63.73,1304.80,52.06,-,194118.28,175388.98,4943.12,0.542,59.49,61.36,39.27,14.06,1.05,26.364
07-Dec-20 11:00,40,LCA-3006,sep-movil-r4,1414.5,64.46,1304.97,51.89,-,194304.73,183485.01,4946.26,0.542,59.51,61.38,39.28,12.88,1.05,24.692
07-Dec-20 12:00,40,LCA-3006,sep-movil-r4,1418.9,65.01,1310.28,53.84,-,193843.25,191561.81,4969.32,0.541,59.86,60.95,39.01,13.36,1.05,25.512
07-Dec-20 14:00,40,LCA-3007,sep-movil-r4,1549.7,68.58,1306.22,52.90,-,249327.71,10388.65,6690.11,0.552,59.04,58.05,37.27,28.71,1.05,43.514
07-Dec-20 15:00,40,LCA-3007,sep-movil-r4,1548.0,67.73,1300.33,53.52,-,249211.73,20772.48,6667.47,0.552,59.22,58.22,37.38,28.88,1.05,43.588
07-Dec-20 16:00,40,LCA-3007,sep-movil-r4,1547.4,65.73,1302.13,52.62,-,249664.58,31175.17,6631.75,0.552,59.08,58.64,37.65,28.51,1.05,43.095
07-Dec-20 17:00,40,LCA-3007,sep-movil-r4,1548.0,65.05,1303.48,52.76,-,248880.23,41545.18,6657.46,0.552,58.56,58.23,37.38,28.86,1.05,43.566
07-Dec-20 18:00,40,LCA-3007,sep-movil-r4,1549.7,67.38,1305.68,54.44,-,249191.60,51928.16,6664.64,0.552,58.22,58.24,37.39,28.72,1.05,43.443
07-Dec-20 19:00,40,LCA-3007,sep-movil-r4,1547.2,65.56,1305.68,52.91,-,248575.96,62285.49,6619.76,0.553,58.57,58.49,37.55,28.08,1.05,42.785
07-Dec-20 20:00,40,LCA-3007,sep-movil-r4,1546.9,64.10,1305.20,49.31,-,247347.94,72591.66,6500.37,0.553,56.44,59.27,38.05,28.97,1.05,43.225
07-Dec-20 21:00,40,LCA-3007,sep-movil-r4,1544.8,64.02,1305.37,47.78,-,247856.91,82919.03,6530.28,0.553,54.54,59.12,37.96,28.53,1.05,42.912
07-Dec-20 22:00,40,LCA-3007,sep-movil-r4,1545.7,63.62,1305.72,47.61,-,248155.80,93258.85,6520.50,0.553,54.17,59.28,38.06,28.86,1.05,43.128
07-Dec-20 23:00,40,LCA-3007,sep-movil-r4,1545.0,63.75,1305.56,47.09,-,248410.48,103609.29,6514.01,0.553,54.40,59.40,38.13,28.14,1.05,42.460
08-Dec-20 0:00,40,LCA-3007,sep-movil-r4,1547.9,63.82,1308.96,47.05,-,248037.23,113944.17,6472.62,0.553,54.26,59.69,38.32,28.54,1.05,42.686
08-Dec-20 1:00,40,LCA-3007,sep-movil-r4,1551.4,65.01,1315.25,47.89,-,247777.63,124268.24,6340.50,0.552,55.06,60.87,39.08,27.44,1.05,41.252
08-Dec-20 2:00,40,LCA-3007,sep-movil-r4,1552.1,65.03,1321.58,47.59,-,247227.63,134569.39,6558.07,0.552,55.42,58.72,37.70,27.03,1.05,41.759
08-Dec-20 3:00,40,LCA-3007,sep-movil-r4,1555.0,64.91,1326.15,48.28,-,247127.91,144866.39,6580.08,0.551,55.45,58.50,37.56,27.66,1.05,42.412
08-Dec-20 4:00,40,LCA-3007,sep-movil-r4,1554.2,63.39,1325.04,46.08,-,246553.54,155139.45,6559.18,0.551,55.29,58.55,37.59,26.78,1.05,41.604
08-Dec-20 5:00,40,LCA-3007,sep-movil-r4,1552.4,62.89,1319.96,44.47,-,246278.38,165401.05,6292.83,0.551,53.63,60.96,39.14,28.18,1.05,41.862
08-Dec-20 6:00,40,LCA-3007,sep-movil-r4,1549.1,62.04,1316.97,45.06,-,247952.09,175732.39,6303.55,0.552,54.11,61.27,39.34,28.32,1.05,41.859
08-Dec-20 7:00,40,LCA-3007,sep-movil-r4,1546.9,62.95,1313.64,44.77,-,248643.92,186092.55,6330.43,0.552,53.49,61.18,39.28,28.55,1.05,42.092
08-Dec-20 8:00,40,LCA-3007,sep-movil-r4,1548.5,63.47,1310.84,44.45,-,249326.43,196481.15,6342.62,0.553,53.95,61.23,39.31,27.67,1.05,41.311
08-Dec-20 9:00,40,LCA-3007,sep-movil-r4,1545.3,63.19,1307.50,43.97,-,248937.59,206853.55,6351.40,0.552,52.68,61.05,39.19,29.33,1.05,42.802
08-Dec-20 10:00,40,LCA-3007,sep-movil-r4,1544.8,62.65,1302.08,43.99,-,249205.09,217237.10,6347.83,0.553,52.72,61.15,39.26,27.05,1.05,40.794
08-Dec-20 11:00,40,LCA-3007,sep-movil-r4,1541.8,63.26,1301.82,45.77,-,249413.05,227629.31,6339.65,0.553,52.74,61.28,39.34,29.12,1.05,42.535
08-Dec-20 12:00,40,LCA-3007,sep-movil-r4,1541.9,64.01,1301.73,47.28,-,248696.39,237991.66,6307.03,0.553,53.99,61.42,39.43,29.92,1.05,43.142
08-Dec-20 13:00,40,LCA-3007,sep-movil-r4,1542.6,65.32,1301.78,48.97,-,249219.44,248375.80,6424.90,0.553,55.01,60.42,38.79,28.52,1.05,42.371
08-Dec-20 15:00,40,LCA-3005,sep-movil-r4,1361.5,55.17,1309.69,47.83,-,130645.78,5443.57,4027.11,0.534,53.43,50.69,32.44,8.36,1.04,20.489
08-Dec-20 16:00,40,LCA-3005,sep-movil-r4,1362.1,51.24,1308.30,47.89,-,130485.66,10880.48,4354.63,0.533,53.42,46.82,29.96,7.80,1.04,20.654
08-Dec-20 17:00,40,LCA-3005,sep-movil-r4,1363.2,51.37,1309.01,47.39,-,130175.80,16304.47,4359.19,0.534,52.59,46.66,29.86,8.79,1.04,22.741
08-Dec-20 18:00,40,LCA-3005,sep-movil-r4,1363.5,47.93,1309.38,46.91,-,130362.75,21736.25,4121.65,0.535,51.99,49.42,31.63,8.91,1.04,21.979
08-Dec-20 19:00,40,LCA-3005,sep-movil-r4,1364.0,46.71,1310.25,46.44,-,129974.58,27151.86,3935.00,0.535,51.49,51.61,33.03,9.19,1.05,21.767
08-Dec-20 20:00,40,LCA-3005,sep-movil-r4,1363.5,45.72,1310.02,45.10,-,129879.30,32563.49,4136.49,0.534,50.73,49.06,31.40,9.02,1.05,22.317
08-Dec-20 21:00,40,LCA-3005,sep-movil-r4,1364.7,43.78,1315.17,43.67,-,129905.11,37976.21,3935.18,0.535,49.86,51.58,33.01,9.23,1.05,21.851
08-Dec-20 22:00,40,LCA-3005,sep-movil-r4,1368.4,44.38,1317.92,42.80,-,129704.02,43380.54,4043.55,0.533,49.44,50.12,32.08,9.27,1.04,22.420
08-Dec-20 23:00,40,LCA-3005,sep-movil-r4,1365.6,47.44,1318.11,43.28,-,130113.22,48801.93,4273.74,0.534,49.66,47.57,30.44,8.94,1.04,22.699
09-Dec-20 0:00,40,LCA-3005,sep-movil-r4,1366.6,42.60,1320.22,41.06,-,129296.51,54189.28,3948.90,0.534,48.93,51.16,32.74,9.21,1.05,21.953
09-Dec-20 1:00,40,LCA-3005,sep-movil-r4,1369.7,42.42,1323.01,39.61,-,128515.13,59544.08,3734.52,0.534,46.89,53.77,34.41,8.54,1.05,19.882
09-Dec-20 2:00,40,LCA-3005,sep-movil-r4,1366.8,43.10,1322.72,39.98,-,128330.50,64891.18,3946.40,0.534,46.19,50.81,32.52,7.77,1.05,19.286
09-Dec-20 3:00,40,LCA-3005,sep-movil-r4,1369.7,42.83,1325.33,40.14,-,127979.67,70223.67,3870.10,0.534,46.70,51.67,33.07,7.45,1.05,18.387
09-Dec-20 4:00,40,LCA-3005,sep-movil-r4,1368.9,41.00,1324.99,39.16,-,127546.94,75538.12,3994.63,0.534,46.37,49.89,31.93,7.08,1.05,18.149
09-Dec-20 5:00,40,LCA-3005,sep-movil-r4,1368.9,41.22,1324.84,39.21,-,127486.54,80850.06,3950.77,0.534,45.80,50.42,32.27,6.65,1.05,17.087
09-Dec-20 6:00,40,LCA-3005,sep-movil-r4,1370.0,47.03,1326.37,42.12,-,128441.92,86201.81,3917.44,0.533,47.70,51.23,32.79,7.03,1.05,17.656
09-Dec-20 7:00,40,LCA-3005,sep-movil-r4,1372.4,47.69,1326.77,42.78,-,128878.78,91571.76,4015.42,0.534,49.90,50.15,32.10,6.26,1.05,16.321
09-Dec-20 8:00,40,LCA-3005,sep-movil-r4,1373.1,49.19,1326.85,44.86,-,128572.91,96928.96,4083.24,0.533,50.27,49.20,31.49,6.77,1.04,17.696
09-Dec-20 9:00,40,LCA-3005,sep-movil-r4,1373.7,47.93,1326.61,44.34,-,128537.69,102284.70,4121.49,0.532,50.84,48.73,31.19,7.39,1.04,19.156
09-Dec-20 10:00,40,LCA-3005,sep-movil-r4,1374.1,49.12,1325.75,44.53,-,128327.15,107631.67,4076.26,0.532,50.73,49.19,31.48,7.67,1.04,19.591
09-Dec-20 11:00,40,LCA-3005,sep-movil-r4,1374.0,52.52,1325.98,45.70,-,128556.68,112988.19,4048.16,0.532,50.94,49.62,31.76,8.63,1.04,21.368
09-Dec-20 12:00,40,LCA-3005,sep-movil-r4,1376.9,50.69,1326.53,47.01,-,128495.80,118342.19,4070.03,0.532,52.38,49.33,31.57,9.12,1.04,22.413
